REGIONID,CONSTELLATIONID,SOLARSYSTEMID,SOLARSYSTEMNAME,X,Y,Z,XMIN,XMAX,YMIN,YMAX,ZMIN,ZMAX,LUMINOSITY,BORDER,FRINGE,CORRIDOR,HUB,INTERNATIONAL,REGIONAL,CONSTELLATION,SECURITY,FACTIONID,RADIUS,SUNTYPEID,SECURITYCLASS
10000057,20000659,30004517,33FN-P,-394502196666287000,41536414923721500,78503232383685800,-394503586620302000,-394495446681690000,41536312859666800,41536910562595200,-78504226614617500,-78502617346046600,0.1807,0,0,0,1,0,0,0,-0.3318859377,,4069969306304,8,J1
10000057,20000659,30004518,NM-OEA,-390483514304811000,42693399455070400,80183399623049600,-390484709027255000,-390483284689923000,42693215515399700,42693434807462700,-80184280681825500,-80183359482897800,0.5379,0,1,0,0,0,0,0,-0.4000441242,,712168665696,3797,J2
10000057,20000659,30004519,MT-2VJ,-397019615145007000,33114377266126700,76151077702367500,-397020219498497000,-397018964354295000,33114361600969400,33114391806955500,-76153077768077600,-76150415179639000,0.05441,0,0,0,1,0,0,0,-0.1000890913,,1331294219296,6,J
10000057,20000660,30004520,3HQC-6,-391814511742175000,33703617569814100,67085412257326100,-391817240784850000,-391809673210389000,33703354260786300,33704084410695200,-67096247004468000,-67082168074550600,6.787,1,0,0,1,0,0,1,-0.0391058684,,7039464958676,3801,J
10000057,20000660,30004521,OX-RGN,-387372517461789000,37020925419905700,55720833499650300,-387377277127504000,-387372110530748000,37020870490271800,37021567889771400,-55721795992649800,-55719771718028300,0.655,0,1,0,0,0,0,0,-0.0033467032,,2583298377792,3799,J
10000057,20000660,30004522,R-OCBA,-401386687482776000,30640746485735700,55835890621298500,-401387419089045000,-401385298773623000,30640492832833500,30640880115699500,-55836576495202500,-55833743576523900,0.04016,0,0,0,1,0,0,0,-0.0018805436,,1416459339296,3802,J
10000057,20000660,30004523,GA-2V7,-406513337665795000,29920164431711100,57720412168606500,-406513610738277000,-406508317759757000,29920110267278400,29921160124734200,-57720836539493900,-57716439631129800,0.1553,0,0,1,0,0,0,0,-0.0011302502,,2646489259936,7,J
10000057,20000660,30004524,DB-6W4,-406087936406823000,31292967048749000,50104328882878800,-406089242209398000,-406084579671715000,31292847435679900,31293274531458400,-50105326192599400,-50103935071592700,0.211,0,0,0,1,0,0,0,-0.0041576352,,2331268841504,3797,J
10000057,20000660,30004525,7-692B,-408517043515223000,39858195404777800,51988077962895500,-408519697274886000,-408508453643223000,39857532722977300,39858400136667500,-51991862077802200,-51985670208136400,0.8611,1,0,1,0,0,1,1,-0.0029851177,,5621815831200,6,J
10000057,20000661,30004526,L3-XYO,-377965870367851000,27531481590401500,100739519163610000,-377966295337731000,-377965329402135000,27531415848419000,27531533235683900,-100739519278110000,-100738243346068000,0.01914,1,0,0,1,0,0,1,-0.1002518523,,637966021024,6,J
10000057,20000661,30004527,AN-G54,-383252752277112000,29243213303136500,101383153388089000,-383254060113567000,-383250106013099000,29242876062317600,29243379975277600,-101386786477530000,-101377104865951000,1.638,0,0,0,1,0,0,0,-0.1319784328,,4840805789584,3796,J
10000057,20000661,30004528,ZXI-K2,-383772850632844000,32973791707458300,104969026162579000,-383774864501430000,-383770745401120000,32973723255312100,32973857188071600,-104971368895705000,-104965423383286000,0.1593,1,0,1,0,0,0,1,-0.075836524,,2972756209192,6,J
10000057,20000661,30004529,T-Z6J2,-381578190940334000,19940274816705900,96685575523356800,-381580095627884000,-381577981314213000,19940265540563200,19940359054074900,-96685956258789400,-96684956269469800,0.1698,0,0,1,0,0,0,0,-0.1482573499,,1057156835456,6,J
10000057,20000661,30004530,CT7-5V,-379814405986601000,22316468080022500,107509773146339000,-379815775169235000,-379811872726062000,22316423546010100,22316550480219500,-107514302836250000,-107508749058998000,0.817,0,0,1,0,0,0,0,-0.4191135569,,2776888626104,3801,J2
10000057,20000661,30004531,2JJ-0E,-385365810025665000,18864352565782500,108069326176259000,-385366935765218000,-385364082390089000,18864303021119700,18864428599290000,-108072155678804000,-108068419402995000,0.01759,0,1,0,0,0,0,0,-0.6500062785,,1868137904720,3800,J5
10000057,20000662,30004532,B0C-LD,-385240802793221000,29015072529252100,108932466097162000,-385240897551422000,-385240567987019000,29015033367594500,29015088333007500,-108932530618363000,-108931648394460000,0.01815,1,0,0,1,0,0,1,-0.2256385542,,441111951768,3799,J
10000057,20000662,30004533,NP6-38,-381410484675460000,28528091710907200,112744885052774000,-381412774766484000,-381409427193553000,28527706223478500,28528269716223100,-112745370605095000,-112743570042946000,0.2191,0,0,0,1,0,0,0,-0.171169826,,1673786465792,10,J
10000057,20000662,30004534,G-YT55,-376384122781435000,27366697377957800,119386916869221000,-376386254471783000,-376383741599227000,27366385624859200,27366753124736500,-119388581337112000,-119386862152201000,0.1019,0,0,0,1,0,0,0,-0.03705978,,1256436278016,3799,J
10000057,20000662,30004535,IZ-AOB,-372739020180158000,26239948809021900,118560833294418000,-372739196801121000,-372737205400766000,26239798847099700,26239963403864200,-118560948808396000,-118554949809742000,1.618,1,0,0,1,0,1,1,-0.0239515656,,2999499326968,3796,J
10000057,20000662,30004536,G5-EN3,-371148826952262000,28497364766586000,115410330282186000,-371151110354262000,-371147309596103000,28497129954703000,28497718121854300,-115413956664819000,-115410220431958000,0.05915,0,0,0,1,0,0,0,-0.0185882688,,1900379079488,7,J
10000057,20000662,30004537,W-Z3HW,-387219495427386000,35203489993109900,113686007357353000,-387221385136642000,-387216946110309000,35203161530218800,35203733465362400,-113687113233660000,-113683268483364000,0.393,0,0,1,0,0,0,0,-0.0299530903,,2219513166848,9,J
10000057,20000663,30004538,W2F-ZH,-394659779933862000,15036892429473300,91207658844490100,-394660044790440000,-394654901247409000,15036873233517900,15037246021150600,-91209344017261500,-91206765819724600,0.3112,1,0,1,0,0,0,1,-0.0129298039,,2571771515648,6,J
10000057,20000663,30004539,BMU-V1,-401374945985872000,8588621087534740,88872432225557900,-401377943106282000,-401374593798283000,8588554680612320,8589186206361540,-88873624074253200,-88870330418159300,0.09884,0,0,1,0,0,0,0,-0.0005190091,,1674653999552,3802,J
10000057,20000663,30004540,ZXC8-1,-409249430520828000,15581566273406000,87760991981491200,-409250488804461000,-409240737761779000,15580569698556700,15581687599500400,-87765593317522000,-87759047559402200,0.7988,0,0,1,0,0,0,0,-0.0007874506,,4875521341088,6,J
10000057,20000663,30004541,LBV-Q1,-413292508125832000,11666984877350800,87602540606048600,-413296508171428000,-413292235667147000,11666975450857000,11667123162591200,-87605016835335100,-87597346543071100,0.9333,0,0,1,0,0,0,0,-0.0030922058,,3835146132016,9,J
10000057,20000663,30004542,Z-40CG,-416325404873984000,11502705054516400,92445673325584000,-416327967849243000,-416320911309916000,11502455371101800,11503142815997300,-92446295009652000,-92444738359591000,0.6443,0,0,1,0,0,0,0,-0.0080238691,,3528269663456,3799,J
10000057,20000663,30004543,O-RIDF,-424868301431540000,7815979355202950,96584617763902600,-424870567513946000,-424864497140724000,7815821419797510,7816244497180830,-96585522608212800,-96582681239018200,0.297,1,0,1,0,0,0,1,-0.0620948303,,3035186610848,3799,J
10000057,20000664,30004544,A-5M31,-430069049591778000,6355304721183740,98989896104870800,-430069862490091000,-430067446489166000,6355096740111210,6355410186498150,-98990431826456800,-98989539784229300,0.01574,1,0,1,0,0,0,1,-0.1500015058,,1208000462560,3802,J
10000057,20000664,30004545,BOE7-P,-429308765493557000,13813026752694000,98992529849793300,-429308765849057000,-429304446332040000,13812516841344400,13813027108194000,-98992918570482200,-98989317976735600,0.04831,0,0,1,0,0,0,0,-0.0847436083,,2159758508640,7,J
10000057,20000664,30004546,E-GCX0,-433588526988876000,21332127725194200,101308974484964000,-433589493858642000,-433588021635126000,21332102467718700,21332176050255800,-101310212691461000,-101308669043649000,0.01833,0,0,0,1,0,0,0,-0.0617063729,,771823906096,3802,J
10000057,20000664,30004547,VBFC-8,-438894801499230000,17712382587831500,98152725789568900,-438894991452274000,-438892449873598000,17712064597272100,17712408280038700,-98157289421407600,-98152132677911500,0.5761,0,0,0,1,0,0,0,-0.1836350828,,2578371748040,3799,J
10000057,20000664,30004548,YVA-F0,-445430902339426000,4981630031398130,95072568772729300,-445433052360515000,-445430637137268000,4981584126403450,4982002188995900,-95076894454579400,-95066742501891300,1.203,0,0,1,0,0,0,0,-0.696105436,,5075976344056,3803,J5
10000057,20000664,30004549,0D-CHA,-451806594887823000,-152870030734197,91416835553345300,-451809078266146000,-451805304814284000,-153013542800225,-152593768877475,-91417453768986700,-91416321540908000,0.03321,0,0,1,0,0,0,0,-0.7922694235,,1886725930848,3798,J6
10000057,20000664,30004550,A2V6-6,-451951700977416000,919198305811307,95870917103334600,-451951731367602000,-451950187077132000,919169598488830,919198884365091,-95872470512293900,-95867316348278600,0.4242,0,1,0,0,0,0,0,-0.850000103,,2577082007688,9,J7
10000057,20000664,30004551,VJ0-81,-430020965360778000,22866328127487100,100036103349685000,-430021491718425000,-430019860960280000,22866262048741300,22866359622002800,-100036357230398000,-100034749916527000,0.4038,0,0,1,0,0,0,0,-0.031961702,,815379072160,9,J
10000058,20000665,30004552,XF-TQL,-411575424319095000,41465447276306400,44348221085353500,-411576203698585000,-411573740738393000,41465371109006800,41465482536171700,-44350146487945500,-44346721761669500,0.04124,1,0,0,1,0,1,1,-0.0116647721,,1712363138000,3802,J
10000058,20000665,30004553,4-EP12,-414544728640377000,41439442095002900,34367745033744600,-414546347937421000,-414543149913296000,41439428566822800,41439455283591600,-34371817989366500,-34364741241493200,0.07157,0,0,1,0,0,0,0,-0.0476030767,,3538373936650,8,J
10000058,20000665,30004554,YZS5-4,-415216436524571000,45400528763807400,44046425582330500,-415220699840681000,-415214499526343000,45400289483299100,45400637478319400,-44047027934344800,-44045164619614600,0.04513,1,0,1,0,0,0,1,-0.0153423413,,3100157169056,3800,J
10000058,20000665,30004555,3WE-KY,-416109261246996000,41068501598769800,26915993068711900,-416111050035859000,-416107063324038000,41068384857597200,41068596612047800,-26923232706676500,-26912504216388400,1.039,0,0,0,1,0,0,0,-0.1072983349,,5364245144038,6,J
10000058,20000665,30004556,IR-WT1,-419621646661598000,53408125917181300,27451274081668900,-419622796494663000,-419617768010563000,53408023489317000,53408471429894300,-27451612363063800,-27450351352534200,0.0311,1,0,1,0,0,0,1,-0.100642795,,2514242049600,3800,J
10000058,20000665,30004557,9-VO0Q,-424230670378910000,38948812487795500,25540823391990600,-424231369912727000,-424229221814038000,38948761656591500,38948837046161200,-25543372011632700,-25540519875589500,0.19,1,0,0,1,0,0,1,-0.1210281749,,1426068021606,3803,J
10000058,20000665,30004558,A8-XBW,-420812952639132000,50384456830441400,21913121528916900,-420813881664858000,-420809928172725000,50384207147264100,50384533524963900,-21913386710380300,-21911459300686600,0.2488,0,1,0,0,0,0,0,-0.1697459747,,1976746066688,3799,J
10000058,20000666,30004559,PNQY-Y,-416624886653878000,35186522817909100,23265170532400100,-416626011254692000,-416624635353670000,35186498561339000,35186631347462000,-23265575385208900,-23262603651459900,0.03911,1,0,0,1,0,0,1,-0.1322878333,,1485866874528,3802,J
10000058,20000666,30004560,RP2-OQ,-412971397267335000,23851785238310300,18929999242759000,-412973298271094000,-412970874872978000,23851754314810000,23851897760933600,-18936017871331700,-18927618035361500,0.6659,0,0,0,1,0,0,0,-0.1510541414,,4199917985100,3799,J
10000058,20000666,30004561,YVBE-E,-413400741787744000,26628770063805800,8313398449552840,-413405000799026000,-413396961829275000,26628465900969900,26629112775197000,-8315255902179840,-8306597134984450,1.033,0,0,0,1,0,0,0,-0.2844065558,,4329383597693,6,J1
10000058,20000666,30004562,BYXF-Q,-409977344574497000,20080920827531800,10175902847707600,-409980953875638000,-409975391685661000,20080896603869700,20080933933596200,-10177582792267600,-10172893415246900,0.3785,1,0,0,1,0,0,1,-0.2413591822,,2781094988288,9,J
10000058,20000666,30004563,AC2E-3,-404942478185864000,15302292276746000,12707865778080400,-404943055249030000,-404941537386900000,15302263080271500,15302310180939500,-12708582274250600,-12707761245347800,0.02153,0,0,0,1,0,0,0,-0.3071852762,,758931064992,6,J1
10000058,20000666,30004564,C-C99Z,-405638787304164000,6436117356129700,17264876717872100,-405642551063326000,-405638604003554000,6436090457436490,6436669647691960,-17270479977078700,-17263516622223700,0.826,0,1,0,0,0,0,0,-0.3212321533,,3481677427515,3801,J1
10000058,20000666,30004565,CL-BWB,-400533707343535000,19285385748858900,17715695820372000,-400535575426428000,-400530027888925000,19285206764647300,19285738290100700,-17718507733612900,-17714536099274500,0.01315,0,0,1,0,0,0,0,-0.2850933469,,2773768751392,3800,J1
10000058,20000666,30004566,R3W-XU,-409161737122243000,24022293104585500,25834399478257000,-409162891674995000,-409159849581517000,24022207320182300,24022345575763300,-25836912895537500,-25834198041461400,0.0576,0,0,1,0,0,0,0,-0.1062470133,,1521046739424,6,J
10000058,20000667,30004567,E-BWUU,-425580707292424000,56317483482261000,30147045997814000,-425585865951798000,-425578276148150000,56317326094410500,56317817440628800,-30151713491486300,-30143523235526200,0.4977,1,0,0,1,0,0,1,-0.0912483387,,4095127980060,3797,J
10000058,20000667,30004568,Y-1W01,-432295873341349000,59484688479157100,22373863154033300,-432300293912269000,-432293190900577000,59484145070325200,59485583996042400,-22376004237234600,-22370133202769900,0.3177,0,0,0,1,0,0,0,-0.1280491434,,3551505845920,6,J
10000058,20000667,30004569,9R4-EJ,-440216411623458000,62548388414465300,12320381613395100,-440216879170911000,-440215078133233000,62548299985387000,62548640630755200,-12321789171731800,-12317782399177300,0.2891,0,0,0,1,0,0,0,-0.1044452353,,2003386277268,3799,J
10000058,20000667,30004570,SPLE-Y,-444598021054248000,58384574505322200,3300913144020560,-444600896358420000,-444592280949439000,58384193264886200,58385335590555500,-3303919109724360,-3299255222873840,0.2515,0,0,1,0,0,0,0,-0.1105021067,,4307704490592,3802,J
10000058,20000667,30004571,Q-XEB3,-444044463838687000,66940223837535300,14156398669642300,-444047300528869000,-444044275059776000,66939835669142200,66940249670495600,-14158257890260300,-14153360097106000,0.05962,0,0,1,0,0,0,0,-0.0623655847,,2448896577182,7,J
10000058,20000667,30004572,K8L-X7,-448241093171679000,60475155160718400,12297707867507000,-448242735167918000,-448238657613866000,60474943050789600,60475469780325400,-12301244993950500,-12296360154694900,0.1381,1,0,0,1,0,0,1,-0.0873791203,,2442419627805,6,J
10000058,20000668,30004573,5-D82P,-426559136073373000,33688654718085700,28048218193103100,-426560505965944000,-426558501935215000,33688590626787900,33688684386675600,-28050370645533100,-28045460240870100,0.02125,1,0,0,1,0,0,1,-0.0923455556,,2455202331494,7,J
10000058,20000668,30004574,8ESL-G,-424139357421894000,22124195524211500,32996914046653800,-424143292065920000,-424136532894642000,22124095416815800,22124334978829000,-32998512645152200,-32996365153679700,0.2041,0,0,0,1,0,0,0,-0.0272949882,,3379585639136,3797,J
10000058,20000668,30004575,JGOW-Y,-427528589525428000,23875406738249300,27167151520205800,-427528825073725000,-427528314949493000,23875398264954100,23875416615127100,-27169251684660900,-27166686377188300,0.05343,0,0,0,1,0,0,0,-0.0481908004,,1282653736302,6,J
10000058,20000668,30004576,APM-6K,-426705095553386000,28792067741379300,30608760563546800,-426706104193291000,-426704744242577000,28792040449947900,28792146094627800,-30611986139327100,-30600477976643500,3.174,0,0,0,1,0,0,0,-0.0586856378,,5754081341792,3803,J
10000058,20000668,30004577,RE-C26,-427613075343653000,33193799852477300,40187055346058500,-427616255324035000,-427610864803344000,33193504975586300,33194004833758000,-40188262527355100,-40184193528176300,0.01224,1,0,0,1,0,0,1,-0.0618566875,,2695260345344,3800,J
10000058,20000668,30004578,AL8-V4,-424274840779666000,21319524918756100,20884909087106100,-424274867887897000,-424271881408360000,21319458927379600,21319525525417100,-20885114223687000,-20882750121137900,0.08461,0,0,1,0,0,0,0,-0.0716502784,,1493239768672,3798,J
10000058,20000668,30004579,KCT-0A,-431767829606528000,16522525032537400,28979085078282700,-431770127523474000,-431765354460734000,16522394118014000,16522646579198500,-28981867894966900,-28977936461114000,0.1886,0,0,1,0,0,0,0,-0.0206461945,,2386531369984,3797,J
10000058,20000668,30004580,N2-OQG,-421731643970327000,32355511240409200,46774911476261300,-421731780644751000,-421729490508345000,32355508072592800,32355561099108800,-46777564683629700,-46770530234524600,0.06121,0,1,0,0,0,0,0,-0.0142115852,,3517224552568,7,J
10000058,20000668,30004581,OW-TPO,-427623374903424000,16626054147876800,15193863243060000,-427628267566414000,-427618564739374000,16625145962163100,16626977910189900,-15193863971260000,-15186515699104600,0.7267,0,0,1,0,0,0,0,-0.0657468666,,4851413519648,3802,J
10000058,20000668,30004582,9O-ORX,-430322330490154000,33146681663505600,22694574902753700,-430322675076229000,-430321665570870000,33146616928065300,33146806560741700,-22695395775445000,-22694512748254500,0.03704,0,0,1,0,0,0,0,-0.1212525813,,504752679520,3802,J
10000058,20000668,30004583,IGE-RI,-430539062660770000,11542774454460500,10699411095632900,-430544585060867000,-430532143220686000,11541975254468700,11543412288933400,-10700032636394300,-10694573175902600,1.21,1,0,1,0,0,0,1,-0.0485544431,,6220920090496,3797,J
10000058,20000669,30004584,Z9PP-H,-422193476247716000,47417718057522000,46399249735342500,-422196035549881000,-422192176892860000,47417458860936000,47417849652211600,-46399586235999700,-46398460610806400,0.2875,1,0,0,1,0,0,1,-0.0281675843,,1929328510624,3796,J
10000058,20000669,30004585,7-8S5X,-427123699104761000,57835452881547100,49222557793483000,-427128679587584000,-427121894271031000,57835264592846900,57835972467757800,-49224749988244000,-49222525868183500,0.2071,0,1,0,0,0,0,0,-0.0290231514,,3392658276384,3798,J
10000058,20000669,30004586,EI-O0O,-427220250122897000,44061756293728800,53715089808576700,-427220745961312000,-427219638569934000,44061747371219800,44061763531890200,-53715378635695200,-53713556342835900,0.01513,0,0,0,1,0,0,0,-0.0277474781,,911146429672,3802,J
10000058,20000669,30004587,7X-02R,-432294019419973000,47120025825598400,50593517524916700,-432294639498620000,-432293199046797000,47120014397384400,47120040947738500,-50595238386447600,-50593340131142300,0.01015,0,0,1,0,0,0,0,-0.092519483,,949127652664,8,J
10000058,20000669,30004588,D2AH-Z,-439393947607394000,50942499726976400,49413938333935500,-439394261598424000,-439391473993490000,50942412178666800,50942510841223400,-49414747415566900,-49408945999498600,0.2801,0,1,0,0,0,0,0,-0.2161367279,,2900708034132,3802,J
10000058,20000669,30004589,J5A-IX,-420909709647847000,38100664963366800,58074260912503500,-420910320811898000,-420908163064078000,38100656501983000,38100686353321000,-58077965476586000,-58072982546116100,0.377,0,1,0,0,0,0,0,-0.0035713405,,2491465234964,9,J
10000058,20000670,30004590,B17O-R,-424722018251606000,14529880463342200,4307600194911900,-424722678432365000,-424719224882225000,14529788821934700,14530268218961600,-4307953534591180,-4306599400459810,0.02887,1,0,0,1,0,0,1,-0.1204394758,,1726775070336,8,J
10000058,20000670,30004591,6F-H3W,-422382281897609000,21630347539080900,1570241160983890,-422383514918276000,-422381819709952000,21630338805362600,21630370838044600,-1570977216843600,-1567402921486110,0.02639,0,0,1,0,0,0,0,-0.2363350904,,1787147678743.75,8,J
10000058,20000670,30004592,H-NPXW,-417381021503169000,26677813415289900,-2862097397155130,-417381826838421000,-417380031013848000,26677670851708400,26677988754664800,2859662378946020,2863306215850860,0.0329,0,0,1,0,0,0,0,-0.3902943573,,1821918452419.5,3798,J2
10000058,20000670,30004593,L-1SW8,-420317308376971000,32160832055080400,-2168510766034240,-420323906411256000,-420317232522974000,32160368629323300,32160837383013200,2164027699913920,2173124793067870,0.7934,0,0,1,0,0,0,0,-0.472201353,,4548546576973.38,3801,J3
10000058,20000670,30004594,U-SOH2,-418018358280900000,46463946119218300,-3436598813100900,-418019551341697000,-418017094301966000,46463781195181200,46464120838117200,3436235087292130,3438573872899190,0.05114,0,0,1,0,0,0,0,-0.687591415,,1228519865344,6,J5
10000058,20000670,30004595,DBRN-Z,-412420135382413000,47271694493539700,-8516360477370550,-412423591540525000,-412418698799067000,47271429793895400,47272331312716100,8515564059125550,8516869275026960,0.01221,0,1,0,0,0,0,0,-0.7509526869,,2446370728736,3800,J6
10000058,20000671,30004596,00GD-D,-434823091117447000,37624460478914200,42364551558732100,-434823477017670000,-434821204664662000,37624339423004700,37624485243064900,-42365725834063500,-42362534246959800,0.02823,1,0,0,1,0,0,1,-0.2044880611,,1595793551828,8,J
10000058,20000671,30004597,C1XD-X,-439944326673789000,39765001272139500,38244396460430800,-439947021800874000,-439943507708860000,39764551098367900,39765138066200600,-38246515507410900,-38242819153056600,0.01994,0,0,0,1,0,0,0,-0.4529076427,,1848177177144,7,J3
10000058,20000671,30004598,G95F-H,-446660816950504000,39625129711800900,35593267619717600,-446662995723868000,-446657922068785000,39624740029043200,39625422996381800,-35596613708997500,-35589079271232900,1.198,0,0,0,1,0,0,0,-0.6846771087,,3767218882296,3803,J5
10000058,20000671,30004599,B32-14,-445440230796348000,43801259240870200,38237002847704900,-445441101920170000,-445436283559836000,43800763418896600,43801368666638200,-38239643387674500,-38236538223693100,0.04064,0,0,0,1,0,0,0,-0.722233694,,2409180167040,3800,J5
10000058,20000671,30004600,C-N4OD,-450241091178355000,38193924867531300,29797011769344800,-450242317876223000,-450238153811578000,38193817599168100,38193969665905800,-29797919089697300,-29792513064647600,0.04849,0,0,1,0,0,0,0,-0.6065110347,,2703012524864,7,J4
10000058,20000671,30004601,CHA2-Q,-450933957300697000,45846520596536600,35313340289951500,-450936017920712000,-450933431809112000,45846441401611400,45846831138322600,-35316613284960100,-35311727640077200,0.3108,0,0,1,0,0,0,0,-0.8506259706,,2442822441484,3801,J7
10000058,20000672,30004602,UAYL-F,-454115344281273000,63826383869395000,2550237752510110,-454115840935218000,-454114640573919000,63826316913082000,63826478739498500,-2551072801229790,-2549925474376470,0.0156,1,0,1,0,0,0,1,-0.0343550213,,600180649280,3802,J
10000058,20000672,30004603,ESC-RI,-461132434578180000,62425976447618600,-6617365749323170,-461133809782949000,-461129663812074000,62425905699320600,62426011564363100,6616803934586940,6618228464170980,0.01448,0,0,0,1,0,0,0,-0.0239461072,,2072985437984,3800,J
10000058,20000672,30004604,671-ST,-463592734640792000,64121552564765100,-2492415378376050,-463595294331598000,-463591585939488000,64121034258131800,64121785157609000,2489625733621210,2493616277073070,0.2123,0,0,1,0,0,0,0,-0.0159705347,,1995271725929,3797,J
10000058,20000672,30004605,A-HZYL,-464430236012270000,49597726140110700,-14884737579858100,-464431042688380000,-464427696332878000,49597566902951300,49598227471655300,14881331760889200,14886559152279400,0.1042,1,0,0,1,0,0,1,-0.124332554,,2613695695099,3802,J
10000058,20000672,30004606,H-S80W,-466525578521720000,65600245550691500,-15450745307253400,-466527345094506000,-466521126280829000,65600144349512700,65600500604232800,15447492499474900,15458574572241000,2.539,0,1,0,0,0,0,0,-0.01356556,,5541036383020,9,J
10000058,20000672,30004607,Z30S-A,-460949308398672000,50889957689470900,-18263419069776500,-460950651488728000,-460948620650731000,50889876318904300,50890116593648900,18262873036263600,18265760607569500,0.0207,1,0,0,1,0,0,1,-0.086334276,,1443785652964,7,J
10000058,20000673,30004608,6VDT-H,-434827416931934000,15429558217742900,-4945465286281710,-434828057688774000,-434826685071795000,15429500252087700,15429624411961600,4944758655813960,4947251482037330,0.0387,1,0,0,1,0,0,1,-0.2194548541,,1246413111685,3802,J
10000058,20000673,30004609,NDH-NV,-440789685136948000,26198285497139400,-11735919281335700,-440789884194965000,-440788738539110000,26198269035154500,26198363776352300,11734015741414800,11735968629794800,0.04353,0,0,0,1,0,0,0,-0.4664968874,,976444189969,3802,J3
10000058,20000673,30004610,QV28-G,-447168320418912000,19221418660250900,-17294887061125500,-447168837874683000,-447165778708643000,19221234217241800,19221456212420000,17293159210475100,17295283491464700,0.01891,0,0,1,0,0,0,0,-0.4049716333,,1529583019840,3800,J2
10000058,20000673,30004611,15U-JY,-429172193326680000,7426560777328920,-9493108224403530,-429172731508664000,-429170224634592000,7426401877843720,7426604215824620,9491637117683730,9493153605608580,0.03529,0,1,0,0,0,0,0,-0.1534613509,,1253437035936,3798,J
10000058,20000673,30004612,NY6-FH,-445986490038835000,26517091827209600,-16278712230182200,-445995033216702000,-445981729935654000,26517040369112500,26517120499360700,16277150210744100,16279548305081200,0.02458,0,1,0,0,0,0,0,-0.4433459683,,6651640523968,3800,J2
10000058,20000673,30004613,XJP-Y7,-431919233141326000,21045569783011300,-14487592979549500,-431922294796720000,-431916605897050000,21045167310031100,21046038804353900,14487515395783400,14493459445236500,0.5015,0,0,1,0,0,0,0,-0.648568753,,2972024726586,3797,J4
10000058,20000673,30004614,AV-VB6,-434227217422505000,22972201961525400,-22917488649900300,-434230758617332000,-434226213636468000,22971871965955800,22972295501845900,22916993218445200,22919401730632100,0.07677,0,0,1,0,0,0,0,-0.8668318075,,2272490431904,3798,J7
10000058,20000673,30004615,HMF-9D,-462332333328474000,10512345768019300,-24552582439414300,-462337000931450000,-462332290697387000,10511746972116600,10512351244136700,24551973214479800,24555889619770800,0.1496,0,1,0,0,0,0,0,-0.2064188436,,2355117031584,7,J
10000058,20000673,30004616,7BX-6F,-428202592737176000,23617400287396500,-23222885320560900,-428204010968480000,-428201188482034000,23617254208868400,23617547819522600,23222369758284800,23226347837875800,0.5586,0,0,1,0,0,0,0,-0.7628616443,,1989039795506,3797,J6
10000058,20000674,30004617,YZ-LQL,-462721421281456000,43542604325184700,-28645572447740900,-462723896482155000,-462718350461334000,43542347102137800,43542811657479700,28645102905855500,28649106046991400,0.03738,1,0,0,1,0,0,1,-0.1073080539,,2773010410912,3800,J
10000058,20000674,30004618,MN5N-X,-462906048254313000,38156524870137000,-21060617743250700,-462908344934110000,-462902381675505000,38156191270845900,38156733830701400,21051748775802900,21060887837276200,0.6473,0,0,1,0,0,0,0,-0.276726205,,4569530736676,3802,J1
10000058,20000674,30004619,A-1CON,-459141117628584000,49030941492143400,-29912666633241700,-459141539200692000,-459138214320593000,49030903211357900,49031205125337000,29911568283271100,29912953883344400,0.0301,1,0,1,0,0,0,1,-0.084508899,,1662440049440,8,J
10000058,20000674,30004620,75FA-Z,-463503246177045000,33804818411233900,-38297339877938900,-463503821054001000,-463500700501970000,33804743675612600,33805149367682000,38297231692658700,38300747074048900,0.01188,1,0,0,1,0,0,1,-0.0752868711,,1757690695088,3800,J
10000058,20000674,30004621,WY-9LL,-453375217890244000,30321485114155900,-32243545366298600,-453377832220488000,-453375146329941000,30321480946128800,30321637372991900,32242315858367500,32244079801350900,0.01421,0,1,0,0,0,0,0,-0.1547041306,,1342945273600,3800,J
10000058,20000674,30004622,D-Q04X,-466822529552289000,30749189520868800,-22020796072962900,-466823337653841000,-466821756069623000,30749088548932100,30749286167113600,22020713472385800,22023304231873300,0.2423,1,0,0,1,0,0,1,-0.4608556596,,1295379743758,3799,J3
10000058,20000674,30004623,Serpentis Prime,-466763939767854000,44441026991924100,-29061012561287400,-466764997310424000,-466763515059753000,44440919511439300,44441070153894600,29060209743651000,29062161064457800,0.0579,0,1,0,0,0,0,0,-0.124803487,,975660403440,9,J
10000058,20000675,30004624,P5-EFH,-401523701058917000,16823413806456900,1346719785787480,-401526471781397000,-401522330263139000,16823155579696000,16823541561297000,-1349478940371070,-1346560588352500,0.1028,1,0,0,1,0,0,1,-0.3207472368,,2070759128864,3802,J1
10000058,20000675,30004625,L-A5XP,-395455082538388000,12884702012462500,375683351745581,-395456451161356000,-395454983059584000,12884694683651500,12884802839593300,-377873299732764,-375388659463449,0.01267,0,0,0,1,0,0,0,-0.3787228668,,1242320134657.59,3800,J2
10000058,20000675,30004626,D4KU-5,-400445778526265000,2274087838604390,-15264620301373300,-400449075684578000,-400429370121283000,2274068038651980,2274186374353670,15262507080986900,15271046986149400,4.395,1,0,1,0,0,1,1,-0.1097036372,,9852781647232,3802,J
